Marca,Modelo,Condicao,Memoria,Bateria,Preco,TempoConta,Vendas,Golpe
Motorola,Motorola G7,Usado - Excelente,32,Perfeita (95% ate 100%),1468.57,284,3,Nao
Samsung,Galaxy A71,Com defeito,128,Ok (60% ate 79%),620.5,225,11,Nao
Apple,iPhone 13,Usado - Bom,32,Muito Ruim (abaixo de 39%),949.33,247,19,Sim
Apple,iPhone 12,Usado - Bom,256,Perfeita (95% ate 100%),777.66,87,8,Nao
Motorola,Motorola Edge 30,Usado - Excelente,64,Ok (60% ate 79%),1299.26,121,9,Nao
Motorola,Motorola G7,Com defeito,256,Perfeita (95% ate 100%),946.61,129,4,Nao
Motorola,Motorola Edge 30,Com defeito,128,Boa (80% ate 94%),590.63,175,6,Nao
Motorola,Motorola Edge 30,Usado - Excelente,256,Muito Ruim (abaixo de 39%),630.74,59,3,Nao
Samsung,Galaxy A71,Usado - Excelente,128,Perfeita (95% ate 100%),1000.2,256,17,Nao
Motorola,Motorola Edge 30,Recondicionado,32,Ok (60% ate 79%),667.98,323,17,Nao
Samsung,Galaxy S21,Usado - Bom,64,Ok (60% ate 79%),870.06,327,14,Nao
Motorola,Motorola Edge 30,Usado - Excelente,64,Boa (80% ate 94%),914.23,121,1,Nao
Samsung,Galaxy A71,Novo,64,Perfeita (95% ate 100%),1152.12,341,16,Nao
Samsung,Galaxy S20,Usado - Excelente,256,Muito Ruim (abaixo de 39%),758.64,199,11,Nao
Motorola,Motorola Edge 30,Com defeito,64,Muito Ruim (abaixo de 39%),426.57,143,10,Nao
Apple,iPhone 15,Usado - Bom,256,Perfeita (95% ate 100%),1455.13,153,5,Nao
Samsung,Galaxy A71,Usado - Bom,64,Ok (60% ate 79%),870.06,252,8,Nao
Motorola,Motorola G7,Usado - Bom,32,Ruim (40% ate 59%),667.98,108,16,Nao
Samsung,Galaxy S20,Recondicionado,256,Ruim (40% ate 59%),1162.01,252,19,Nao
Motorola,Motorola G7,Usado - Excelente,128,Muito Ruim (abaixo de 39%),1117.94,104,12,Nao
Motorola,Motorola Edge 30,Com defeito,32,Ok (60% ate 79%),587.88,353,17,Nao
Samsung,Galaxy S21,Usado - Excelente,128,Ruim (40% ate 59%),631.47,121,6,Nao
Apple,iPhone 10,Usado - Excelente,64,Muito Ruim (abaixo de 39%),401.4,59,1,Sim
Apple,iPhone 10,Novo,256,Muito Ruim (abaixo de 39%),726.41,317,16,Nao
Motorola,Motorola Edge 30,Usado - Bom,64,Ruim (40% ate 59%),455.68,184,16,Nao
Samsung,Galaxy A51,Recondicionado,128,Boa (80% ate 94%),909.04,344,18,Nao
Motorola,Motorola Edge 30,Usado - Bom,256,Muito Ruim (abaixo de 39%),1468.57,352,12,Nao
Apple,iPhone 11,Usado - Bom,64,Ruim (40% ate 59%),1076.92,165,19,Sim
Samsung,Galaxy S20,Novo,256,Perfeita (95% ate 100%),1447.1,90,4,Nao
Apple,iPhone 11,Usado - Bom,128,Perfeita (95% ate 100%),752.02,353,20,Nao
Samsung,Galaxy S21,Usado - Bom,128,Boa (80% ate 94%),1108.96,94,6,Nao
Samsung,Galaxy A51,Novo,32,Muito Ruim (abaixo de 39%),742.91,91,15,Nao
Samsung,Galaxy S20,Usado - Excelente,32,Muito Ruim (abaixo de 39%),1467.95,363,15,Nao
Motorola,Motorola G7,Usado - Bom,256,Boa (80% ate 94%),808.65,97,16,Nao
Samsung,Galaxy S21,Usado - Excelente,128,Ok (60% ate 79%),1451.79,202,1,Nao
Samsung,Galaxy S22,Recondicionado,64,Boa (80% ate 94%),767.28,236,1,Nao
Samsung,Galaxy S21,Usado - Excelente,32,Ruim (40% ate 59%),445.63,225,17,Nao
Samsung,Galaxy S20,Usado - Bom,128,Ok (60% ate 79%),1089.29,321,5,Nao
Samsung,Galaxy A51,Usado - Excelente,128,Ruim (40% ate 59%),1409.0,18,2,Nao
Samsung,Galaxy S22,Usado - Excelente,64,Ruim (40% ate 59%),906.02,256,12,Nao
Motorola,Motorola G7,Recondicionado,64,Ok (60% ate 79%),924.36,221,19,Nao
Apple,iPhone 14,Usado - Excelente,32,Ok (60% ate 79%),1412.01,104,10,Sim
Samsung,Galaxy S20,Com defeito,256,Perfeita (95% ate 100%),1072.42,199,8,Nao
Apple,iPhone 11,Usado - Excelente,64,Boa (80% ate 94%),1490.5,193,7,Sim
Samsung,Galaxy S22,Usado - Bom,256,Perfeita (95% ate 100%),767.02,165,8,Nao
Motorola,Motorola Edge 30,Com defeito,32,Ok (60% ate 79%),477.02,359,3,Nao
Motorola,Motorola G7,Usado - Excelente,128,Muito Ruim (abaixo de 39%),699.02,238,3,Nao
Samsung,Galaxy S21,Com defeito,64,Ok (60% ate 79%),1117.64,348,9,Nao
Samsung,Galaxy S22,Com defeito,64,Ruim (40% ate 59%),1378.63,30,20,Nao
Motorola,Motorola G7,Novo,64,Ruim (40% ate 59%),747.01,59,19,Nao
Samsung,Galaxy A71,Recondicionado,128,Ok (60% ate 79%),684.88,32,8,Nao
Samsung,Galaxy A51,Com defeito,256,Ok (60% ate 79%),808.22,122,17,Nao
Apple,iPhone XR,Com defeito,64,Perfeita (95% ate 100%),643.86,114,17,Sim
Samsung,Galaxy A51,Novo,32,Ruim (40% ate 59%),450.1,359,19,Nao
Apple,iPhone 8 Plus,Usado - Excelente,256,Ruim (40% ate 59%),1488.47,312,16,Nao
Samsung,Galaxy S22,Usado - Excelente,64,Muito Ruim (abaixo de 39%),915.23,64,3,Nao
Apple,iPhone 15,Usado - Excelente,32,Ruim (40% ate 59%),1312.51,91,12,Sim
Motorola,Motorola Edge 30,Recondicionado,128,Perfeita (95% ate 100%),1231.7,332,15,Nao
Apple,iPhone 10,Usado - Bom,128,Boa (80% ate 94%),1205.55,353,7,Nao
Apple,iPhone 12,Usado - Excelente,128,Muito Ruim (abaixo de 39%),891.63,263,16,Nao
Samsung,Galaxy A71,Recondicionado,64,Boa (80% ate 94%),1034.97,221,3,Nao
Motorola,Motorola Edge 30,Recondicionado,64,Muito Ruim (abaixo de 39%),487.76,252,20,Nao
Apple,iPhone 10,Recondicionado,128,Ok (60% ate 79%),423.68,112,11,Nao
Samsung,Galaxy A51,Usado - Bom,64,Muito Ruim (abaixo de 39%),812.72,95,19,Nao
Samsung,Galaxy S21,Usado - Bom,32,Boa (80% ate 94%),893.39,265,17,Nao
Samsung,Galaxy S21,Novo,256,Ok (60% ate 79%),340.89,359,3,Nao
Motorola,Motorola Edge 30,Recondicionado,32,Ruim (40% ate 59%),1350.82,154,2,Nao
Motorola,Motorola Edge 30,Com defeito,128,Muito Ruim (abaixo de 39%),946.61,221,4,Nao
Apple,iPhone 12,Recondicionado,128,Boa (80% ate 94%),610.15,5,2,Sim
Apple,iPhone 15,Usado - Excelente,64,Ok (60% ate 79%),597.23,79,19,Sim
Apple,iPhone 11,Recondicionado,32,Boa (80% ate 94%),1488.47,46,6,Sim
Apple,iPhone 14,Usado - Excelente,128,Ok (60% ate 79%),381.03,193,6,Nao
Motorola,Motorola G7,Com defeito,64,Ok (60% ate 79%),532.5,30,20,Nao
Apple,iPhone 12,Com defeito,128,Perfeita (95% ate 100%),320.7,87,20,Nao
Samsung,Galaxy S22,Novo,32,Boa (80% ate 94%),956.74,13,1,Nao
Apple,iPhone 15,Com defeito,64,Perfeita (95% ate 100%),314.52,129,15,Sim
Motorola,Motorola Edge 30,Novo,32,Muito Ruim (abaixo de 39%),818.53,364,10,Nao
Samsung,Galaxy A71,Com defeito,64,Ruim (40% ate 59%),1103.99,363,16,Nao
Apple,iPhone 15,Recondicionado,128,Ruim (40% ate 59%),1402.35,251,15,Nao
Samsung,Galaxy A51,Recondicionado,32,Ok (60% ate 79%),1158.67,175,8,Nao
Motorola,Motorola Edge 30,Recondicionado,128,Boa (80% ate 94%),1178.71,167,2,Nao
Samsung,Galaxy S20,Com defeito,256,Muito Ruim (abaixo de 39%),827.57,115,6,Nao
Apple,iPhone 15,Recondicionado,64,Muito Ruim (abaixo de 39%),534.83,142,1,Sim
Motorola,Motorola Edge 30,Usado - Bom,256,Ok (60% ate 79%),401.7,46,16,Nao
Motorola,Motorola G7,Usado - Excelente,32,Muito Ruim (abaixo de 39%),510.5,17,1,Nao
Motorola,Motorola Edge 30,Usado - Excelente,64,Ruim (40% ate 59%),1076.04,226,7,Nao
Apple,iPhone 8 Plus,Usado - Bom,32,Muito Ruim (abaixo de 39%),643.86,323,16,Sim
Apple,iPhone 12,Recondicionado,32,Perfeita (95% ate 100%),726.41,129,3,Sim
Motorola,Motorola G7,Recondicionado,32,Ruim (40% ate 59%),420.08,124,3,Nao
Motorola,Motorola G7,Usado - Bom,128,Boa (80% ate 94%),1263.09,112,1,Nao
Apple,iPhone 12,Novo,64,Ok (60% ate 79%),685.13,108,2,Sim
Motorola,Motorola G7,Recondicionado,32,Muito Ruim (abaixo de 39%),1178.71,108,3,Nao
Motorola,Motorola Edge 30,Com defeito,128,Boa (80% ate 94%),789.13,81,2,Nao
Motorola,Motorola Edge 30,Usado - Bom,128,Ruim (40% ate 59%),306.85,312,18,Nao
Samsung,Galaxy S22,Com defeito,256,Perfeita (95% ate 100%),848.23,265,7,Nao
Motorola,Motorola G7,Usado - Excelente,256,Boa (80% ate 94%),789.24,363,6,Nao
Apple,iPhone 12,Usado - Excelente,64,Perfeita (95% ate 100%),1469.79,163,19,Sim
Samsung,Galaxy A71,Com defeito,128,Muito Ruim (abaixo de 39%),951.24,363,18,Nao
Samsung,Galaxy S20,Novo,64,Ok (60% ate 79%),702.43,160,7,Nao
Apple,iPhone XR,Novo,128,Boa (80% ate 94%),474.06,90,2,Nao
Samsung,Galaxy A71,Com defeito,128,Perfeita (95% ate 100%),1496.51,291,11,Nao
Apple,iPhone 11,Usado - Excelente,128,Ok (60% ate 79%),1412.01,50,6,Nao
Samsung,Galaxy S22,Novo,64,Ok (60% ate 79%),305.3,79,8,Nao
Apple,iPhone 8 Plus,Usado - Bom,256,Perfeita (95% ate 100%),761.05,264,16,Nao
Samsung,Galaxy S21,Usado - Excelente,32,Ok (60% ate 79%),849.79,320,1,Nao
Samsung,Galaxy S20,Com defeito,256,Perfeita (95% ate 100%),767.02,360,15,Nao
Samsung,Galaxy S22,Usado - Excelente,32,Boa (80% ate 94%),595.01,50,19,Nao
Apple,iPhone 10,Recondicionado,256,Boa (80% ate 94%),1264.6,117,12,Nao
Apple,iPhone 11,Usado - Excelente,64,Perfeita (95% ate 100%),1244.67,169,3,Sim
Samsung,Galaxy A51,Novo,32,Boa (80% ate 94%),1394.32,132,1,Nao
Motorola,Motorola Edge 30,Usado - Excelente,32,Boa (80% ate 94%),574.76,121,19,Nao
Motorola,Motorola G7,Usado - Excelente,32,Ok (60% ate 79%),1280.61,121,14,Nao
Samsung,Galaxy S22,Usado - Bom,128,Ruim (40% ate 59%),894.17,291,3,Nao
Apple,iPhone 11,Usado - Excelente,256,Ok (60% ate 79%),1247.24,101,12,Nao
Apple,iPhone 8 Plus,Novo,256,Ruim (40% ate 59%),1312.51,143,8,Nao
Apple,iPhone 15,Usado - Bom,256,Perfeita (95% ate 100%),306.27,5,19,Sim
Apple,iPhone 11,Recondicionado,64,Boa (80% ate 94%),526.03,333,18,Sim
Apple,iPhone XR,Usado - Excelente,256,Boa (80% ate 94%),417.01,321,11,Nao
Samsung,Galaxy A51,Novo,64,Ruim (40% ate 59%),532.03,288,19,Nao
Samsung,Galaxy A51,Usado - Excelente,256,Muito Ruim (abaixo de 39%),1064.16,221,6,Nao
Apple,iPhone 15,Recondicionado,32,Boa (80% ate 94%),1230.35,279,9,Sim
Apple,iPhone 12,Usado - Bom,32,Ruim (40% ate 59%),1248.77,344,12,Sim
Motorola,Motorola Edge 30,Recondicionado,256,Ruim (40% ate 59%),1182.57,193,18,Nao
Samsung,Galaxy S22,Com defeito,128,Ok (60% ate 79%),951.24,5,17,Sim
Apple,iPhone 12,Usado - Excelente,128,Boa (80% ate 94%),1321.4,317,4,Nao
Samsung,Galaxy A71,Novo,128,Ok (60% ate 79%),445.63,275,13,Nao
Samsung,Galaxy S21,Recondicionado,256,Boa (80% ate 94%),924.53,290,18,Nao
Samsung,Galaxy A71,Usado - Bom,32,Perfeita (95% ate 100%),906.02,52,16,Nao
Apple,iPhone 14,Com defeito,64,Muito Ruim (abaixo de 39%),452.04,204,15,Sim
Apple,iPhone XR,Usado - Bom,64,Ok (60% ate 79%),382.65,230,7,Sim
Motorola,Motorola G7,Recondicionado,256,Perfeita (95% ate 100%),1263.09,359,7,Nao
Samsung,Galaxy A51,Novo,128,Muito Ruim (abaixo de 39%),827.57,202,2,Nao
Motorola,Motorola Edge 30,Usado - Bom,64,Ok (60% ate 79%),789.24,112,13,Nao
Motorola,Motorola G7,Com defeito,32,Muito Ruim (abaixo de 39%),1222.41,288,14,Nao
Samsung,Galaxy A71,Usado - Excelente,64,Perfeita (95% ate 100%),340.89,315,19,Nao
Samsung,Galaxy S21,Recondicionado,128,Perfeita (95% ate 100%),313.47,5,8,Sim
Apple,iPhone 15,Usado - Excelente,128,Muito Ruim (abaixo de 39%),1017.59,233,7,Nao
Samsung,Galaxy S22,Com defeito,256,Muito Ruim (abaixo de 39%),827.57,249,18,Nao
Apple,iPhone 15,Usado - Excelente,32,Ok (60% ate 79%),423.68,288,3,Sim
Motorola,Motorola Edge 30,Com defeito,128,Boa (80% ate 94%),574.88,148,3,Nao
Samsung,Galaxy A71,Com defeito,128,Muito Ruim (abaixo de 39%),1076.3,19,5,Nao
Samsung,Galaxy A71,Usado - Bom,256,Boa (80% ate 94%),1411.85,138,13,Nao
Samsung,Galaxy S20,Usado - Bom,64,Ok (60% ate 79%),812.72,147,6,Nao
Motorola,Motorola G7,Novo,32,Muito Ruim (abaixo de 39%),313.76,294,16,Nao
Motorola,Motorola Edge 30,Novo,256,Muito Ruim (abaixo de 39%),631.9,230,7,Nao
Motorola,Motorola G7,Usado - Excelente,256,Perfeita (95% ate 100%),574.76,122,3,Nao
Apple,iPhone 8 Plus,Com defeito,64,Ok (60% ate 79%),688.25,198,18,Sim
Samsung,Galaxy A51,Usado - Bom,128,Perfeita (95% ate 100%),1467.95,251,7,Nao
Apple,iPhone XR,Com defeito,256,Perfeita (95% ate 100%),1335.4,353,10,Nao
Apple,iPhone 12,Usado - Bom,32,Boa (80% ate 94%),429.58,143,6,Sim
Samsung,Galaxy S21,Com defeito,32,Muito Ruim (abaixo de 39%),1263.55,163,13,Nao
Samsung,Galaxy S21,Usado - Bom,32,Ok (60% ate 79%),469.61,160,19,Nao
Apple,iPhone 15,Novo,256,Ok (60% ate 79%),1469.79,291,20,Nao
Samsung,Galaxy A71,Usado - Excelente,32,Perfeita (95% ate 100%),727.03,243,3,Nao
Samsung,Galaxy A51,Com defeito,128,Muito Ruim (abaixo de 39%),955.51,143,17,Nao
Motorola,Motorola Edge 30,Com defeito,128,Boa (80% ate 94%),1496.44,92,15,Nao
Apple,iPhone 11,Com defeito,64,Perfeita (95% ate 100%),920.37,101,13,Sim
Samsung,Galaxy S21,Usado - Excelente,128,Ruim (40% ate 59%),883.82,151,7,Nao
Apple,iPhone XR,Recondicionado,128,Muito Ruim (abaixo de 39%),1476.69,365,19,Nao
Apple,iPhone 11,Usado - Excelente,256,Boa (80% ate 94%),1244.67,274,17,Nao
Samsung,Galaxy A51,Usado - Bom,256,Boa (80% ate 94%),1066.99,352,13,Nao
Samsung,Galaxy A71,Novo,32,Ok (60% ate 79%),456.19,320,19,Nao
Samsung,Galaxy S20,Usado - Excelente,32,Ruim (40% ate 59%),743.45,141,2,Nao
Apple,iPhone XR,Usado - Excelente,32,Ok (60% ate 79%),314.52,311,7,Sim
Samsung,Galaxy A51,Recondicionado,32,Muito Ruim (abaixo de 39%),1430.42,263,19,Nao
Apple,iPhone 10,Usado - Bom,256,Ruim (40% ate 59%),1446.88,236,7,Nao
Motorola,Motorola G7,Usado - Excelente,256,Muito Ruim (abaixo de 39%),420.08,95,20,Nao
Apple,iPhone 15,Usado - Bom,256,Ruim (40% ate 59%),816.53,189,3,Nao
Motorola,Motorola G7,Recondicionado,256,Muito Ruim (abaixo de 39%),1105.0,129,9,Nao
Motorola,Motorola G7,Com defeito,256,Boa (80% ate 94%),800.45,256,11,Nao
Samsung,Galaxy S21,Com defeito,64,Ruim (40% ate 59%),1060.46,217,16,Nao
Apple,iPhone 8 Plus,Novo,256,Perfeita (95% ate 100%),972.88,13,8,Nao
Apple,iPhone 15,Novo,128,Muito Ruim (abaixo de 39%),1445.99,274,20,Nao
Apple,iPhone 13,Usado - Bom,32,Ok (60% ate 79%),920.37,264,5,Sim
Motorola,Motorola G7,Novo,128,Ruim (40% ate 59%),1427.55,87,14,Nao
Apple,iPhone 12,Com defeito,128,Perfeita (95% ate 100%),529.87,94,6,Nao
Apple,iPhone 13,Novo,64,Muito Ruim (abaixo de 39%),1123.7,317,20,Sim
Motorola,Motorola Edge 30,Usado - Bom,256,Muito Ruim (abaixo de 39%),454.94,346,17,Nao
Apple,iPhone 11,Novo,32,Boa (80% ate 94%),747.05,186,13,Sim
Apple,iPhone 13,Recondicionado,256,Ruim (40% ate 59%),1026.86,284,1,Nao
Motorola,Motorola G7,Usado - Bom,64,Boa (80% ate 94%),355.74,169,17,Nao
Apple,iPhone 10,Usado - Bom,256,Ok (60% ate 79%),750.52,278,15,Nao
Motorola,Motorola G7,Usado - Bom,32,Muito Ruim (abaixo de 39%),1357.18,247,8,Nao
Apple,iPhone 8 Plus,Usado - Bom,64,Ruim (40% ate 59%),1021.8,92,16,Sim
Apple,iPhone 11,Novo,128,Boa (80% ate 94%),437.77,151,2,Nao
Samsung,Galaxy A51,Com defeito,64,Perfeita (95% ate 100%),305.22,327,17,Nao
Samsung,Galaxy A71,Com defeito,64,Muito Ruim (abaixo de 39%),460.21,30,7,Nao
Samsung,Galaxy S21,Com defeito,64,Muito Ruim (abaixo de 39%),1219.51,217,18,Nao
Apple,iPhone 11,Novo,256,Muito Ruim (abaixo de 39%),1080.44,202,8,Nao
Samsung,Galaxy A71,Usado - Excelente,32,Ok (60% ate 79%),1076.3,234,16,Nao
Apple,iPhone 14,Novo,128,Ok (60% ate 79%),1472.76,165,16,Nao
Motorola,Motorola G7,Usado - Excelente,32,Boa (80% ate 94%),636.04,279,13,Nao
Motorola,Motorola G7,Com defeito,128,Ruim (40% ate 59%),711.57,317,1,Nao
Samsung,Galaxy S22,Novo,32,Ok (60% ate 79%),905.29,301,6,Nao
Apple,iPhone 14,Usado - Bom,64,Boa (80% ate 94%),832.57,97,13,Sim
Samsung,Galaxy A51,Usado - Bom,256,Ok (60% ate 79%),743.45,62,16,Nao
Samsung,Galaxy S20,Com defeito,64,Ruim (40% ate 59%),849.38,186,19,Nao
Motorola,Motorola Edge 30,Usado - Excelente,256,Muito Ruim (abaixo de 39%),1265.9,245,12,Nao
Samsung,Galaxy A51,Recondicionado,64,Perfeita (95% ate 100%),595.33,363,7,Nao
Apple,iPhone 10,Novo,256,Perfeita (95% ate 100%),474.06,363,16,Nao
Apple,iPhone 15,Recondicionado,32,Boa (80% ate 94%),391.04,50,9,Sim
Apple,iPhone 13,Recondicionado,64,Ruim (40% ate 59%),1311.97,40,12,Sim
Motorola,Motorola G7,Usado - Excelente,64,Muito Ruim (abaixo de 39%),614.0,211,8,Nao
Apple,iPhone XR,Usado - Excelente,256,Muito Ruim (abaixo de 39%),750.52,52,5,Nao
Motorola,Motorola G7,Recondicionado,32,Ok (60% ate 79%),774.12,97,6,Nao
Motorola,Motorola Edge 30,Novo,128,Boa (80% ate 94%),1386.95,17,16,Nao
Samsung,Galaxy S21,Novo,32,Perfeita (95% ate 100%),692.29,282,8,Nao
Motorola,Motorola G7,Recondicionado,32,Boa (80% ate 94%),1003.98,97,1,Nao
Samsung,Galaxy S22,Com defeito,32,Muito Ruim (abaixo de 39%),767.28,59,19,Nao
Samsung,Galaxy S21,Novo,32,Muito Ruim (abaixo de 39%),714.05,227,20,Nao
Motorola,Motorola Edge 30,Novo,32,Ruim (40% ate 59%),1215.51,341,19,Nao
Motorola,Motorola G7,Com defeito,256,Ok (60% ate 79%),914.23,151,14,Nao
Samsung,Galaxy A51,Usado - Excelente,256,Boa (80% ate 94%),914.45,90,16,Nao
Apple,iPhone 15,Usado - Excelente,32,Ruim (40% ate 59%),749.03,114,7,Sim
Apple,iPhone 15,Novo,128,Ok (60% ate 79%),832.57,62,16,Nao
Motorola,Motorola Edge 30,Com defeito,128,Perfeita (95% ate 100%),1087.97,21,6,Nao
Samsung,Galaxy A51,Usado - Bom,64,Boa (80% ate 94%),1420.3,163,13,Nao
Apple,iPhone 10,Novo,128,Perfeita (95% ate 100%),1290.97,112,12,Nao
Apple,iPhone 12,Com defeito,64,Muito Ruim (abaixo de 39%),892.08,193,20,Sim
Apple,iPhone 14,Recondicionado,128,Ruim (40% ate 59%),832.57,30,16,Nao
Apple,iPhone 8 Plus,Usado - Bom,128,Ok (60% ate 79%),536.32,186,13,Nao
Samsung,Galaxy S22,Com defeito,256,Ok (60% ate 79%),535.86,265,4,Nao
Apple,iPhone 12,Usado - Excelente,128,Perfeita (95% ate 100%),920.37,118,3,Nao
Samsung,Galaxy A51,Usado - Excelente,64,Perfeita (95% ate 100%),445.63,327,10,Nao
Apple,iPhone 14,Recondicionado,128,Perfeita (95% ate 100%),1321.76,62,1,Nao
Motorola,Motorola G7,Novo,256,Ruim (40% ate 59%),1299.26,42,12,Nao
Motorola,Motorola G7,Recondicionado,64,Ok (60% ate 79%),330.88,298,9,Nao
Samsung,Galaxy S22,Usado - Bom,32,Perfeita (95% ate 100%),758.64,184,20,Nao
Samsung,Galaxy S22,Usado - Excelente,32,Ruim (40% ate 59%),1140.86,236,3,Nao
Motorola,Motorola G7,Usado - Excelente,256,Boa (80% ate 94%),426.57,22,18,Nao
Samsung,Galaxy S20,Usado - Bom,64,Perfeita (95% ate 100%),631.47,130,1,Nao
Samsung,Galaxy S20,Recondicionado,128,Muito Ruim (abaixo de 39%),999.72,174,7,Nao
Samsung,Galaxy A71,Usado - Bom,32,Boa (80% ate 94%),418.49,201,12,Nao
Samsung,Galaxy S22,Recondicionado,64,Muito Ruim (abaixo de 39%),325.55,264,12,Nao
Apple,iPhone 15,Novo,256,Ruim (40% ate 59%),752.02,104,17,Nao
Samsung,Galaxy S21,Usado - Excelente,64,Perfeita (95% ate 100%),1119.53,346,6,Nao
Samsung,Galaxy S20,Usado - Excelente,64,Ruim (40% ate 59%),1054.44,40,9,Nao
Motorola,Motorola Edge 30,Recondicionado,64,Boa (80% ate 94%),727.8,32,5,Nao
Samsung,Galaxy S21,Usado - Bom,64,Muito Ruim (abaixo de 39%),1215.37,298,5,Nao
Apple,iPhone XR,Recondicionado,64,Ok (60% ate 79%),1124.18,275,7,Sim
Apple,iPhone 10,Novo,64,Perfeita (95% ate 100%),417.01,13,4,Sim
Apple,iPhone 13,Usado - Bom,64,Ok (60% ate 79%),777.66,189,15,Sim
Apple,iPhone 10,Usado - Bom,256,Perfeita (95% ate 100%),866.28,364,16,Nao
Apple,iPhone 13,Com defeito,64,Muito Ruim (abaixo de 39%),1321.42,344,19,Sim
Apple,iPhone 14,Com defeito,256,Boa (80% ate 94%),662.33,226,15,Nao
Motorola,Motorola G7,Novo,32,Ok (60% ate 79%),612.27,315,3,Nao
Samsung,Galaxy A71,Usado - Excelente,256,Boa (80% ate 94%),1058.89,30,20,Nao
Motorola,Motorola G7,Usado - Bom,32,Muito Ruim (abaixo de 39%),820.34,364,7,Nao
Apple,iPhone 12,Usado - Excelente,64,Ok (60% ate 79%),972.88,364,20,Sim
Apple,iPhone 13,Usado - Bom,256,Ruim (40% ate 59%),452.04,134,3,Nao
Motorola,Motorola Edge 30,Recondicionado,64,Boa (80% ate 94%),1420.04,226,3,Nao
Samsung,Galaxy A71,Usado - Bom,128,Boa (80% ate 94%),692.29,279,14,Nao
Samsung,Galaxy S20,Recondicionado,128,Perfeita (95% ate 100%),1134.11,30,3,Nao
Apple,iPhone 8 Plus,Usado - Bom,256,Boa (80% ate 94%),514.03,320,17,Nao
Motorola,Motorola Edge 30,Usado - Excelente,32,Ruim (40% ate 59%),1357.18,104,12,Nao
Samsung,Galaxy S20,Recondicionado,256,Boa (80% ate 94%),1054.44,227,16,Nao
Apple,iPhone 14,Novo,32,Perfeita (95% ate 100%),1169.35,256,4,Sim
Motorola,Motorola G7,Usado - Excelente,256,Ok (60% ate 79%),1180.94,364,13,Nao
Apple,iPhone 12,Usado - Excelente,256,Ok (60% ate 79%),460.49,243,19,Nao
Samsung,Galaxy A51,Recondicionado,128,Perfeita (95% ate 100%),1064.16,122,3,Nao
Samsung,Galaxy S21,Usado - Bom,128,Perfeita (95% ate 100%),632.52,132,13,Nao
Apple,iPhone 12,Usado - Bom,256,Muito Ruim (abaixo de 39%),1335.31,247,12,Nao
Samsung,Galaxy S21,Novo,256,Ok (60% ate 79%),683.02,143,14,Nao
Apple,iPhone 8 Plus,Com defeito,32,Ok (60% ate 79%),1492.21,159,1,Sim
Motorola,Motorola Edge 30,Usado - Bom,128,Ruim (40% ate 59%),1079.46,312,16,Nao
Apple,iPhone XR,Novo,64,Boa (80% ate 94%),1056.42,68,5,Sim
Motorola,Motorola Edge 30,Recondicionado,256,Perfeita (95% ate 100%),510.5,138,16,Nao
Samsung,Galaxy A51,Usado - Excelente,128,Ruim (40% ate 59%),719.05,294,8,Nao
Motorola,Motorola Edge 30,Com defeito,256,Ok (60% ate 79%),1189.43,255,12,Nao
Motorola,Motorola G7,Com defeito,128,Ruim (40% ate 59%),393.82,333,6,Nao
Samsung,Galaxy A71,Com defeito,64,Muito Ruim (abaixo de 39%),951.24,289,9,Nao
Apple,iPhone 15,Usado - Excelente,256,Boa (80% ate 94%),1040.03,117,19,Nao
Apple,iPhone 14,Novo,256,Ok (60% ate 79%),1021.8,278,8,Nao
Apple,iPhone 14,Recondicionado,32,Ok (60% ate 79%),1445.99,156,20,Sim
Apple,iPhone 15,Usado - Excelente,64,Perfeita (95% ate 100%),1230.35,17,9,Sim
Apple,iPhone 15,Novo,128,Perfeita (95% ate 100%),377.97,53,4,Nao
Motorola,Motorola Edge 30,Usado - Excelente,64,Muito Ruim (abaixo de 39%),789.24,62,18,Nao
Motorola,Motorola Edge 30,Novo,64,Boa (80% ate 94%),583.6,217,4,Nao
Samsung,Galaxy S22,Usado - Excelente,64,Ok (60% ate 79%),745.93,115,20,Nao
Samsung,Galaxy S22,Com defeito,64,Muito Ruim (abaixo de 39%),1263.55,242,16,Nao
Apple,iPhone 13,Usado - Bom,128,Boa (80% ate 94%),709.83,90,8,Nao
Apple,iPhone 15,Novo,128,Ruim (40% ate 59%),1208.18,233,12,Nao
Samsung,Galaxy S22,Com defeito,32,Boa (80% ate 94%),883.82,193,1,Nao
Apple,iPhone 8 Plus,Usado - Bom,128,Ok (60% ate 79%),598.79,167,1,Nao
Apple,iPhone XR,Novo,128,Ok (60% ate 79%),1056.42,289,6,Nao
Motorola,Motorola G7,Usado - Bom,256,Ruim (40% ate 59%),1031.57,134,9,Nao
Samsung,Galaxy A71,Usado - Bom,32,Ok (60% ate 79%),905.79,148,15,Nao
Motorola,Motorola Edge 30,Usado - Bom,128,Boa (80% ate 94%),315.92,141,18,Nao
Samsung,Galaxy S22,Usado - Excelente,256,Ok (60% ate 79%),1158.67,184,6,Nao
Apple,iPhone 13,Usado - Excelente,128,Boa (80% ate 94%),1222.35,252,7,Nao
Motorola,Motorola Edge 30,Usado - Bom,256,Perfeita (95% ate 100%),617.16,62,2,Nao
Motorola,Motorola G7,Com defeito,256,Ruim (40% ate 59%),1350.82,321,10,Nao
Motorola,Motorola Edge 30,Com defeito,128,Ok (60% ate 79%),690.1,211,3,Nao
